year,Maker,2WIC,2WN,2WT,3WN,3WT,4WIC,HGV,HMV,HPV,LGV,LMV,LPV,MGV,MMV,MPV,OTH,TOTAL
2020,AMW MOTORCYCLES BANGALORE PVT LTD,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
2020,AMW MOTORS LIMITED,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2020,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2020,ANCHI MOTORCYCLE (IMPORTER: EVNEXUX PVT. LTD.),0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020,ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2020,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2020,ANGAD AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2020,ANJALI AUTO COMPONENTS,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23
2020,ANJALI TRADERS,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,122
2020,ANOOP CYLINDERS PVT LTD,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
2020,APARNA INDUSTRIES,0,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,84
2020,A P I MOTORS PVT LTD,0,0,0,0,985,0,0,0,0,10,0,0,0,0,0,12,"1,007"
2020,APM AUTO SALES,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,119
2020,APOLLO CARMIX EQUIPMENTS PVT LTD,0,0,0,0,0,0,1,9,0,2,3,0,1,3,0,43,62
2020,APSARA ENTERPRISE,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,191
2020,APTEC EQUIPMENT PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2020,A R AGRO TECH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2020,ARCHIT ENTERPRISES,0,0,0,0,110,0,0,0,0,6,0,0,0,0,0,0,116
2020,ARD EXIM,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14
2020,ARMIX CONSTRUCTION MACHINERY PVT LTD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
2020,A.R. MOTOR,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48
2020,ARNA ELECTRIC AUTO PVT LTD,0,2,0,0,185,0,0,0,0,0,0,0,0,0,0,0,187
2020,ARROW AUTOMOTIVE,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,825
2020,ASAV AUTOMOTIVE PVT LTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020,ASHA IMPEX,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7
2020,ASHA METAL INDUSTRIES,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,8
2020,ASHMA-MOTORS PVT LTD,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,294
2020,"ASHOK FABRIC & ENGG,RAIRAKHOL",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,ASHOK LEYLAND DEFENCE SYSTEMS LTD,0,0,0,0,0,0,0,0,0,0,0,2,43,0,30,0,75
2020,ASHOK LEYLAND LTD,0,0,0,0,2,0,"29,183",568,"8,282","34,058",107,926,"1,923",68,"1,657",244,"77,018"
2020,ASHWA ELECTRIC,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
2020,ASIA BODY BUILDERS & MANUFACTURERS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020,ASSAM FABRICATION WORKS,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,16
2020,ASSAM SAII MOTORS P LTD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,ASTON MARTIN LAGONDA LTD,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
2020,ATHER ENERGY PVT LTD,0,"3,049",3,0,0,0,0,0,0,0,1,0,0,0,0,0,"3,053"
2020,ATTOLENT AUTO GROUP PVT LTD,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,176
2020,ATUL AUTO LTD,0,0,0,16,"27,644",0,0,0,0,353,1,22,0,0,0,90,"28,126"
2020,ATUL GREENTECH PRIVATE LIMITED,0,0,0,0,127,0,0,0,0,0,1,0,0,0,0,0,128
2020,ATUMOBILE PVT LTD,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
2020,ATUT SANGAM,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,204
2020,AUDI AG,0,0,0,0,0,1,0,0,0,0,"1,461",8,0,0,0,0,"1,470"
2020,AUM ENGINEERING AND WORKS,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,9
2020,AUTOECO GREEN ENERGY PVT LTD,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21
2020,AUTOHAUS PRIVATE LIMITED,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,124
2020,AUTOLITE (INDIA) LIMITED,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,1,329
2020,AUTOMOBILI LAMBORGHINI S.P.A,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28
2020,A.V.AUTOMOTIVES PVT LTD,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,256
2020,AVL ELECTRIC VEHICLES,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,517
2020,AVON CYCLES LTD,0,0,0,0,366,0,0,0,0,1,0,0,0,0,0,0,367
2020,AVTAR ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2020,AWACHAT INDUSTRIES LTD,0,0,0,0,0,0,0,0,0,38,"1,023",0,1,4,0,0,"1,066"
2020,AYAAN ELECTRONIC PVT LTD,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,BABA E-VEHICLES,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,92
2020,BABA HARI DAS FABRICATION,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,BABAJI ENGINEERING TRAILOR WORKS,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
2020,BABA PRODUCT,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
2020,BAGHWAN RIKSHAW UDYOG,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2020,BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020,BAJAJ AUTO LTD,27,"16,85,065",730,"6,662","1,49,870",0,0,0,0,"2,099",80,285,0,0,0,105,"18,44,923"
2020,BAJAJ IMPLEMENTS PVT. LTD,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,70
2020,BALAJEE ENGINEERING,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,BALAJI AGRO INDUSTRIES,0,1,0,0,0,0,0,0,0,0,58,0,0,0,0,0,59
2020,BALAJI ENGINEERING,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,BALAJI TRADING COMPANY,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7
2020,BALAN ENGINEERING PVT LTD,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13
2020,BAL GOPAL WHEELS PVT LTD,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31
2020,BALI AUTO INDUSTRIES,0,0,0,0,178,0,0,0,0,0,1,0,0,0,0,0,179
2020,BANKU BODY BUILDER,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2020,BANSAL AGRICULTURE IMPLEMENTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2020,BAREJA AUTOMOTIVE,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19
2020,"BASUDEB ENGINEERING, CUTTACK",0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36
2020,BATTRE ELECTRIC MOBLITY PVT LTD,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516
2020,"BAUTI ENGINEERING,NAYAGARH",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
2020,BAXY LTD,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,390
2020,BEING INDIA ENERGY AND TECHNOLOGY PVT LTD,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567
2020,BEML LIMITED,0,0,0,0,0,0,3,16,0,0,1,0,0,7,0,23,50
2020,BENTINCK INDUSTRIES PVT. LTD.,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,77
2020,BENTLEY MOTORS LTD,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20
2020,BEST WAY AGENCIES PVT LTD,0,0,0,0,"2,155",0,0,0,0,0,0,0,0,0,0,0,"2,155"
2020,BESTWAY BANARASH,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15
2020,BGAUSS AUTO PRIVATE LIMITED,0,"1,983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,983"
2020,BHADAURIA ENTERPRISES,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6
2020,BHAGAT AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,BHAGWAN AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,20
2020,BHAGYALAXMI TRAILER,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2020,BHARAT ENGINEERING WORKS,0,0,0,0,0,0,1,0,0,5,9,0,0,0,0,0,15
2020,BHARATH AGRO PRODUCTS,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,7
2020,BHAVE ELECTRIC VEHICLES PVT LTD,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,122
2020,BHM INDUSTRIES,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23
2020,BHOGAL COMBINE SPARE PARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
2020,BHOYAR AGRO IND WARDHA,0,0,0,0,0,0,0,0,0,19,71,0,0,0,0,0,90
2020,BIDISHA ENTERPRISES PVT LTD,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
2020,BIG BULL TRADER PVT LTD,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,460
2020,BIJNOR ENTERPRISES,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
2020,BISWAS ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2020,BLIX CYCLES AND E-VEHICLES PVT LTD,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020,BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
2020,BMW INDIA PVT LTD,0,"2,406",6,0,0,1,0,0,0,0,"7,240",58,0,0,0,0,"9,711"
2020,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,BRIGHT AUTOZONE PVT LTD,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,413
2020,BSERAIL ENGINEERING PVT LTD,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16
2020,BSMS AGRICULTURE WORKSHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2020,BULL MACHINES PVT LTD,0,1,0,0,0,0,1,2,0,0,37,0,38,146,0,323,548
2020,BYD AUTO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,BYD INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2020,CAPCO INDUSTRIES PVT LTD,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,31
2020,CAPITAL AUTO INDUSTRIES,0,0,0,0,"1,545",0,0,0,0,0,0,0,0,0,0,0,"1,545"
2020,CAPTAIN TRACTORS PVT. LTD.,0,0,0,0,0,0,0,0,0,29,"2,834",0,0,5,0,0,"2,868"
2020,CARREE YUNUS VEHICLE PVT LTD,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2020,CART INDIA,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,99
2020,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,0,0,0,0,84,65,0,7,"1,704",0,276,538,0,"1,122","3,796"
2020,CATERPILLAR INDIA PRIVATE LIMITED,0,1,0,0,0,0,105,520,0,0,21,0,204,790,0,865,"2,506"
2020,CEEON INDIA,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,2,265
2020,CELLETRON MOTOR WORKS,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6
2020,CHAANY AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,CHAMPION POLY PLAST,0,0,0,0,"2,741",0,0,0,0,0,0,0,0,0,0,0,"2,741"
2020,CHANDAKE-AUTOMOBILES LLP,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13
2020,CHANDANA CORPORATION,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
2020,CHANNY AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8
2020,CHAUHAN AUTO INDUSTRIES,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,86
2020,CHEHAK BATTERIES,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48
2020,CHETAK TECHNOLOGY LIMITED,0,"4,851",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"4,852"
2020,CHEVROLET SALES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18
2020,CHINA HAOCHEN (IMPORTER: ADMS MARKETING),0,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136
2020,CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020,CITADEL ENTERPRISES(OPC) PVT LTD,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26
2020,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,292
2020,CIVIMEC ENGINEERING PVT LTD,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,10,13
2020,CLAAS INDIA P LTD,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,51,57
2020,CLASSIC LEGENDS PVT LTD,0,"27,079",6,0,0,0,0,0,0,0,1,0,0,0,0,0,"27,086"
2020,C M OVERSEAS,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17
2020,CNH INDUSTRIAL (INDIA) PVT LTD,0,0,0,0,0,0,0,0,0,"1,953","21,005",29,16,228,0,162,"23,393"
2020,CONTINENTAL ENGINES PVT LTD,0,0,0,0,"4,914",0,0,0,0,145,0,0,0,0,0,0,"5,059"
2020,CRANE KRAFT INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,5
2020,CREATIVE ENGINEERINGS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,CYRUS AUTO INDUSTRIES PVT LTD,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14
2020,DABASIYA LOADERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2020,DAIMLER AG,0,0,0,0,0,0,2,16,0,0,276,5,0,0,0,4,303
2020,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,0,0,0,0,"8,631",21,516,1,3,2,696,4,153,14,"10,041"
2020,DAKSH INDUSTRIES,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30
2020,DAO EVTECH PRIVATE LIMITED,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
2020,DASHMESH TRADERS,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,41
2020,DASMESH AGRICULTURAL INDUSTRIES PVT LTD,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,8
2020,DASMESH AGRICULTURE WORKS,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,7,15
2020,DASMESH MECHANICAL WORKS PVT.LTD,0,0,0,0,0,0,0,0,0,0,28,0,18,36,0,237,319
2020,DAVE EXIM PVT LTD,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,387
2020,DEEP DRAWN TECHNOLOGIES,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,116
2020,"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
2020,DELTA AUTOCORP LLP,0,0,0,0,"1,100",0,0,0,0,0,0,0,0,0,0,0,"1,100"
2020,DELTEK ENTERPRISES PVT LTD,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
2020,DEMAG DEMAG HC 340,0,0,0,0,0,0,1,17,0,0,0,0,0,1,0,8,27
2020,DEV AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,15
2020,DEVAM ELECTRIC VEHICLES PVT LTD,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12
2020,DEVANGI ENG..,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
2020,DEV ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22
2020,DEV MOTORS,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,74
2020,DEWAN AGRICULTURE WORKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2020,DHANALAKSHMI ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,62,16,0,0,0,0,0,78
2020,DHANLAXMI FABRICATORS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,DHANNLAXMI AUTOWORKS,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
2020,DHAR IN PVT LTD,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,29
2020,DHAR INTERNATIONAL,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,140
2020,DHIMAN AGRICULTURE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,10
2020,DHIMAN AGRICULTURE WORKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2020,DHIMAN AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,DHRITI ENTERPRISES,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,"DIAMOND ENGG,CTC",0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,67
2020,DIAMOND E VEHICLES,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26
2020,DILIGENT MOBILITY SERVICE PVT LTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020,DILLI ELECTRIC AUTO PVT LTD,0,0,0,0,"2,541",0,0,0,0,0,0,0,0,0,0,18,"2,559"
2020,DIVANSU AUTOMOBILES LTD,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27
2020,DIVYA ENTERPRISES,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,169
2020,D K DIESELS PVT LTD,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
2020,D.K. MOTORS,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2020,DODGE MOTORS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2020,DONGMA VEHICLE (IMPORTER: MERCURY METALS),0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020,DOOSAN BOBCAT INDIA PVT LTD,0,0,0,0,0,0,0,22,0,39,78,0,8,59,0,64,270
2020,D S INDUSTRIES,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,29
2020,DSR EV MOBILITY PVT LTD,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2020,DUCATI INDIA PVT LTD,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
2020,DUCATI MOTOR HOLDING S.P.A,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
