year,Maker,2WIC,2WN,2WT,3WN,3WT,4WIC,HGV,HMV,HPV,LGV,LMV,LPV,MGV,MMV,MPV,OTH,TOTAL
2024,ADISHWAR AUTO RIDE INDIA PVT LTD,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
2024,ADITYA AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,26
2024,ADITYA SAI INDUSTRIES,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,116
2024,ADM TECHNOLOGIES PVT. LTD.,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,90
2024,ADRIS ELECTRIC PVT LTD,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2024,AFTEK MOTORS INDIA PVT LTD,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2024,"AFZAL ENGG WORKS,JUNAGARH",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,AGRI KING TRACTORS & EQUIPMENTS PVT LTD,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,51
2024,AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,9,38,0,0,0,0,0,47
2024,AGRO TRAILERS AP312870751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,AHMED MOTORS,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
2024,AJANTA KRUSHI YANTRA,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29
2024,AJAX FIORI ENGINEERING  PVT LTD,0,0,0,0,0,0,0,134,0,0,24,0,0,52,0,"1,958","2,168"
2024,AJAX FIORI ENGINEERING PVT LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,AJAY ENTERPRISES,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
2024,AJAY MOTORS PRIVATE LIMITED,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,65
2024,A.J ENTERPRISES,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,45
2024,AJIT ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,AKAL AGRO INDUSTRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22
2024,AKASH TRAILOR,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8
2024,AKG INTERNATIONAL,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,665
2024,A K GUPTA & CO.,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,256
2024,ALBEDO VISION PVT LTD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2024,ALLENTTI MOTORS PVT LTD,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,77
2024,ALLFINE INDUSTRIES PVT LTD,0,0,0,0,"4,290",0,0,0,0,0,0,0,0,0,0,0,"4,290"
2024,ALL TERRAIN CRANE,0,0,0,0,0,0,2,358,0,0,1,0,0,20,0,84,465
2024,ALPHA SERVICES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2024,ALTIER ELECTRIC VEHICLES PVT LTD,0,0,0,0,"1,309",0,0,0,0,0,0,0,0,0,0,0,"1,309"
2024,ALTIGREEN PROPULSION LABS PVT LTD,0,0,0,0,785,0,0,0,0,2,0,0,0,0,0,0,787
2024,ALTIUS EV TECH PVT LTD,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2024,ALTIUS TECHNOLOGIES,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2024,AMAN AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,17
2024,AMAN AUTOMOBILES,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,39
2024,AMAN ELECTRICAL VEHICLES,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,247
2024,AMAR ENGG. WORKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2024,AMARJEET HARVESTER INDUSTRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
2024,AMBIKA ENTERPRISES,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30
2024,AMBIKA INDUSTRIES,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,717
2024,AMMANN APOLLO INDIA PVT LTD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111,112
2024,AMO MOBILITY SOLUTIONS PVT LTD,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
2024,AMPERE VEHICLES PRIVATE LIMITED,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708
2024,AMRIT AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2024,"AMRIT ENGG WORKS,DKL",0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30
2024,AMW MOTORCYCLES BANGALORE PVT LTD,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024,AMW MOTORS LIMITED,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2024,ANCHI MOTORCYCLE (IMPORTER: EVNEXUX PVT. LTD.),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024,ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2024,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2024,ANGAD AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2024,ANJALI AUTO COMPONENTS,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19
2024,ANJALI TRADERS,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,37
2024,ANOOP CYLINDERS PVT LTD,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
2024,APARNA INDUSTRIES,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28
2024,A P I MOTORS PVT LTD,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,279
2024,APM AUTO SALES,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,236
2024,APOLLO CARMIX EQUIPMENTS PVT LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,56,61
2024,APSARA ENTERPRISE,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,351
2024,APTEC EQUIPMENT PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2024,A R AGRO TECH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
2024,ARCHIT ENTERPRISES,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,518
2024,ARD EXIM,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27
2024,ARMIX CONSTRUCTION MACHINERY PVT LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2024,A.R. MOTOR,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48
2024,ARNA ELECTRIC AUTO PVT LTD,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,68
2024,ARROW AUTOMOTIVE,0,0,0,0,"1,285",0,0,0,0,0,0,0,0,0,0,0,"1,285"
2024,ASAV AUTOMOTIVE PVT LTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,ASHA IMPEX,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,81
2024,ASHA METAL INDUSTRIES,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,ASHMA-MOTORS PVT LTD,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,513
2024,"ASHOK FABRIC & ENGG,RAIRAKHOL",0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
2024,ASHOK LEYLAND DEFENCE SYSTEMS LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54
2024,ASHOK LEYLAND LTD,0,0,0,0,0,0,"40,323",189,"7,397","23,612",55,868,"1,966",39,"1,577",326,"76,352"
2024,ASHWA ELECTRIC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,ASIA BODY BUILDERS & MANUFACTURERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2024,ASSAM FABRICATION WORKS,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
2024,ASSAM SAII MOTORS P LTD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,ASTON MARTIN LAGONDA LTD,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
2024,ATHER ENERGY PVT LTD,0,"46,134",50,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,184"
2024,ATTOLENT AUTO GROUP PVT LTD,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,310
2024,ATUL AUTO LTD,0,0,0,6,"10,488",0,0,0,0,1,0,0,0,0,0,0,"10,495"
2024,ATUL GREENTECH PRIVATE LIMITED,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,214
2024,ATUMOBILE PVT LTD,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2024,ATUT SANGAM,0,0,0,0,"1,117",0,0,0,0,0,0,0,0,0,0,0,"1,117"
2024,AUDI AG,0,0,0,0,0,0,0,0,0,0,265,1,0,0,0,0,266
2024,AUM ENGINEERING AND WORKS,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
2024,AUTOECO GREEN ENERGY PVT LTD,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,391
2024,AUTOHAUS PRIVATE LIMITED,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2024,AUTOLITE (INDIA) LIMITED,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,AUTOMOBILI LAMBORGHINI S.P.A,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33
2024,A.V.AUTOMOTIVES PVT LTD,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,489
2024,AVL ELECTRIC VEHICLES,0,0,0,0,"1,318",0,0,0,0,0,0,0,0,0,0,0,"1,318"
2024,AVON CYCLES LTD,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,324
2024,AVTAR ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2024,AWACHAT INDUSTRIES LTD,0,0,0,0,0,0,0,0,0,14,527,0,0,2,0,0,543
2024,AYAAN ELECTRONIC PVT LTD,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2024,BABA E-VEHICLES,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,372
2024,BABA HARI DAS FABRICATION,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2024,BABAJI ENGINEERING TRAILOR WORKS,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
2024,BABA PRODUCT,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,70
2024,BAGHWAN RIKSHAW UDYOG,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19
2024,BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024,BAJAJ AUTO LTD,1,"9,05,757",205,154,"1,75,606",0,0,0,0,23,26,190,0,0,0,0,"10,81,962"
2024,BAJAJ IMPLEMENTS PVT. LTD,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,367
2024,BALAJEE ENGINEERING,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
2024,BALAJI AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27
2024,BALAJI ENGINEERING,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2024,BALAJI TRADING COMPANY,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15
2024,BALAN ENGINEERING PVT LTD,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,110
2024,BAL GOPAL WHEELS PVT LTD,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76
2024,BALI AUTO INDUSTRIES,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,112
2024,BANKU BODY BUILDER,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
2024,BANSAL AGRICULTURE IMPLEMENTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024,BAREJA AUTOMOTIVE,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,539
2024,"BASUDEB ENGINEERING, CUTTACK",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
2024,BATTRE ELECTRIC MOBLITY PVT LTD,0,"1,423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,423"
2024,"BAUTI ENGINEERING,NAYAGARH",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2024,BAXY LTD,0,0,0,0,"1,620",0,0,0,0,0,0,0,0,0,0,0,"1,620"
2024,BEING INDIA ENERGY AND TECHNOLOGY PVT LTD,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
2024,BEML LIMITED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2024,BENTINCK INDUSTRIES PVT. LTD.,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,104
2024,BENTLEY MOTORS LTD,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30
2024,BEST WAY AGENCIES PVT LTD,0,0,0,0,"2,462",0,0,0,0,0,0,0,0,0,0,0,"2,462"
2024,BESTWAY BANARASH,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8
2024,BGAUSS AUTO PRIVATE LIMITED,0,"7,681",180,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,861"
2024,BHADAURIA ENTERPRISES,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60
2024,BHAGAT AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2024,BHAGWAN AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,11
2024,BHAGYALAXMI TRAILER,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2024,BHARAT ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2024,BHARATH AGRO PRODUCTS,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
2024,BHAVE ELECTRIC VEHICLES PVT LTD,0,0,0,0,"1,030",0,0,0,0,0,0,0,0,0,0,0,"1,030"
2024,BHM INDUSTRIES,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,953
2024,BHOGAL COMBINE SPARE PARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
2024,BHOYAR AGRO IND WARDHA,0,0,0,0,0,0,0,0,0,17,26,0,0,0,0,0,43
2024,BIDISHA ENTERPRISES PVT LTD,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
2024,BIG BULL TRADER PVT LTD,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,635
2024,BIJNOR ENTERPRISES,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11
2024,BISWAS ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2024,BLIX CYCLES AND E-VEHICLES PVT LTD,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024,BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,151
2024,BMW INDIA PVT LTD,0,"2,778",6,0,0,0,0,0,0,0,"5,809",48,0,0,0,0,"8,641"
2024,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
2024,BRIGHT AUTOZONE PVT LTD,0,0,0,0,"1,252",0,0,0,0,0,0,0,0,0,0,0,"1,252"
2024,BSERAIL ENGINEERING PVT LTD,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16
2024,BSMS AGRICULTURE WORKSHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
2024,BULL MACHINES PVT LTD,0,0,0,0,0,0,0,12,0,0,13,0,0,27,0,480,532
2024,BYD AUTO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,BYD INDIA PRIVATE LIMITED,0,0,0,0,0,0,77,0,0,0,658,111,0,0,0,0,846
2024,CAPCO INDUSTRIES PVT LTD,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,31
2024,CAPITAL AUTO INDUSTRIES,0,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0,814
2024,CAPTAIN TRACTORS PVT. LTD.,0,0,0,0,0,0,0,0,0,49,"1,743",0,0,0,0,0,"1,792"
2024,CARREE YUNUS VEHICLE PVT LTD,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18
2024,CART INDIA,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,319
2024,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,0,0,0,0,0,7,0,0,12,0,1,88,0,741,849
2024,CATERPILLAR INDIA PRIVATE LIMITED,0,0,0,0,0,0,3,180,0,0,3,0,0,185,0,567,938
2024,CEEON INDIA,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,296
2024,CELLETRON MOTOR WORKS,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76
2024,CHAANY AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2024,CHAMPION POLY PLAST,0,0,0,1,"4,631",0,0,0,0,0,0,0,0,0,0,0,"4,632"
2024,CHANDAKE-AUTOMOBILES LLP,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13
2024,CHANDANA CORPORATION,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
2024,CHANNY AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
2024,CHAUHAN AUTO INDUSTRIES,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,294
2024,CHEHAK BATTERIES,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,150
2024,CHETAK TECHNOLOGY LIMITED,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024,CHEVROLET SALES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,CHINA HAOCHEN (IMPORTER: ADMS MARKETING),0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
2024,CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2024,CITADEL ENTERPRISES(OPC) PVT LTD,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8
2024,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,209
2024,CIVIMEC ENGINEERING PVT LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024,CLAAS INDIA P LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31
2024,CLASSIC LEGENDS PVT LTD,0,"13,364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,364"
2024,C M OVERSEAS,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12
2024,CNH INDUSTRIAL (INDIA) PVT LTD,0,0,0,0,0,0,0,0,0,482,"14,559",0,0,76,0,210,"15,327"
2024,CONTINENTAL ENGINES PVT LTD,0,0,0,1,565,0,0,0,0,1,0,0,0,0,0,0,567
2024,CRANE KRAFT INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,1,0,0,0,0,0,99,0,11,111
2024,CREATIVE ENGINEERINGS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,CYRUS AUTO INDUSTRIES PVT LTD,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25
2024,DABASIYA LOADERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2024,DAIMLER AG,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,8
2024,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,0,0,0,0,"8,566",14,305,0,5,0,539,6,365,17,"9,817"
2024,DAKSH INDUSTRIES,0,0,0,0,"2,871",0,0,0,0,0,0,0,0,0,0,0,"2,871"
2024,DAO EVTECH PRIVATE LIMITED,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2024,DASHMESH TRADERS,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,58
2024,DASMESH AGRICULTURAL INDUSTRIES PVT LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024,DASMESH AGRICULTURE WORKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
2024,DASMESH MECHANICAL WORKS PVT.LTD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,209,210
2024,DAVE EXIM PVT LTD,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,73
2024,DEEP DRAWN TECHNOLOGIES,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11
2024,"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
2024,DELTA AUTOCORP LLP,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,0,941
2024,DELTEK ENTERPRISES PVT LTD,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11
2024,DEMAG DEMAG HC 340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2024,DEV AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2024,DEVAM ELECTRIC VEHICLES PVT LTD,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,68
2024,DEVANGI ENG..,0,0,0,0,0,0,0,0,0,113,1,0,0,0,0,0,114
2024,DEV ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2024,DEV MOTORS,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,74
2024,DEWAN AGRICULTURE WORKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22
2024,DHANALAKSHMI ENGINEERING WORKS,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
2024,DHANLAXMI FABRICATORS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,DHANNLAXMI AUTOWORKS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024,DHAR IN PVT LTD,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12
2024,DHAR INTERNATIONAL,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7
2024,DHIMAN AGRICULTURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
2024,DHIMAN AGRICULTURE WORKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024,DHIMAN AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,DHRITI ENTERPRISES,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,37
2024,"DIAMOND ENGG,CTC",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18
2024,DIAMOND E VEHICLES,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,149
2024,DILIGENT MOBILITY SERVICE PVT LTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,DILLI ELECTRIC AUTO PVT LTD,0,0,0,10,"10,069",0,0,0,0,0,0,0,0,0,0,0,"10,079"
2024,DIVANSU AUTOMOBILES LTD,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28
2024,DIVYA ENTERPRISES,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,308
2024,D K DIESELS PVT LTD,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
2024,D.K. MOTORS,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2024,DODGE MOTORS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024,DONGMA VEHICLE (IMPORTER: MERCURY METALS),0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,24
2024,DOOSAN BOBCAT INDIA PVT LTD,0,0,0,0,0,0,0,2,0,0,17,0,0,23,0,246,288
2024,D S INDUSTRIES,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2024,DSR EV MOBILITY PVT LTD,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,12
2024,DUCATI INDIA PVT LTD,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
2024,DUCATI MOTOR HOLDING S.P.A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,DUKE AUTO INDIA,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,334
